appointment_id,appointment_date,start_time,end_time,customer_id,employee_id,service_id,booking_channel,status,is_completed,is_cancelled,is_no_show,duration_min,price,discount,net_revenue,date_id
A002715,2025-07-03,10:00:00,11:15:00,C0299,E003,S003,Website,completed,True,False,False,75,70,0.0,70.0,2025-07-03
A002716,2025-07-03,12:30:00,13:30:00,C0088,E004,S005,Treatwell,completed,True,False,False,60,60,0.0,60.0,2025-07-03
A002717,2025-07-03,17:00:00,17:45:00,C0223,E003,S001,Treatwell,completed,True,False,False,45,40,0.0,40.0,2025-07-03
A002718,2025-07-03,10:45:00,11:45:00,C0401,E002,S005,Instagram DM,completed,True,False,False,60,60,0.0,60.0,2025-07-03
A002719,2025-07-03,17:30:00,19:00:00,C0227,E002,S007,Instagram DM,completed,True,False,False,90,90,0.0,90.0,2025-07-03
A002720,2025-07-03,14:15:00,15:15:00,C0218,E002,S005,Walk-in,completed,True,False,False,60,60,0.0,60.0,2025-07-03
A002721,2025-07-04,10:15:00,12:30:00,C0189,E002,S004,Treatwell,completed,True,False,False,135,115,0.0,115.0,2025-07-04
A002722,2025-07-04,15:30:00,16:45:00,C0283,E001,S003,Instagram DM,completed,True,False,False,75,70,0.0,70.0,2025-07-04
A002723,2025-07-04,16:30:00,18:00:00,C0249,E002,S007,Treatwell,completed,True,False,False,90,90,0.0,90.0,2025-07-04
A002724,2025-07-04,14:00:00,15:30:00,C0415,E002,S007,Phone/WhatsApp,cancelled,False,True,False,90,90,0.0,0.0,2025-07-04
A002725,2025-07-04,15:30:00,16:15:00,C0169,E003,S008,Instagram DM,completed,True,False,False,45,50,0.0,50.0,2025-07-04
A002726,2025-07-04,12:30:00,13:30:00,C0281,E002,S005,Instagram DM,completed,True,False,False,60,60,0.0,60.0,2025-07-04
A002727,2025-07-04,12:15:00,13:30:00,C0140,E004,S003,Treatwell,completed,True,False,False,75,70,0.0,70.0,2025-07-04
A002728,2025-07-04,14:00:00,15:15:00,C0331,E001,S006,Treatwell,completed,True,False,False,75,80,0.0,80.0,2025-07-04
A002729,2025-07-04,12:30:00,13:45:00,C0274,E003,S003,Phone/WhatsApp,completed,True,False,False,75,70,0.0,70.0,2025-07-04
A002730,2025-07-04,15:45:00,16:30:00,C0365,E002,S001,Treatwell,completed,True,False,False,45,40,0.0,40.0,2025-07-04
A002731,2025-07-04,18:15:00,19:00:00,C0313,E002,S001,Treatwell,completed,True,False,False,45,40,0.0,40.0,2025-07-04
A002732,2025-07-04,10:15:00,11:00:00,C0388,E001,S001,Instagram DM,completed,True,False,False,45,40,0.0,40.0,2025-07-04
A002733,2025-07-04,14:45:00,16:15:00,C0079,E004,S007,Walk-in,completed,True,False,False,90,90,0.0,90.0,2025-07-04
A002734,2025-07-04,17:45:00,18:45:00,C0009,E003,S005,Walk-in,completed,True,False,False,60,60,0.0,60.0,2025-07-04
A002735,2025-07-04,17:00:00,19:00:00,C0262,E004,S004,Phone/WhatsApp,completed,True,False,False,120,100,0.0,100.0,2025-07-04
A002736,2025-07-04,10:30:00,11:45:00,C0294,E003,S003,Treatwell,completed,True,False,False,75,70,0.0,70.0,2025-07-04
A002737,2025-07-04,16:15:00,17:15:00,C0439,E003,S005,Instagram DM,cancelled,False,True,False,60,60,0.0,0.0,2025-07-04
A002738,2025-07-04,14:00:00,15:30:00,C0020,E003,S007,Instagram DM,completed,True,False,False,90,90,0.0,90.0,2025-07-04
A002739,2025-07-04,12:15:00,13:00:00,C0385,E001,S008,Website,completed,True,False,False,45,50,0.0,50.0,2025-07-04
A002740,2025-07-04,16:45:00,18:15:00,C0332,E001,S007,Phone/WhatsApp,completed,True,False,False,90,90,0.0,90.0,2025-07-04
A002741,2025-07-04,11:00:00,12:15:00,C0269,E001,S003,Walk-in,completed,True,False,False,75,70,0.0,70.0,2025-07-04
A002742,2025-07-05,11:45:00,12:30:00,C0186,E003,S008,Instagram DM,completed,True,False,False,45,50,0.0,50.0,2025-07-05
A002743,2025-07-05,16:30:00,17:15:00,C0009,E001,S001,Instagram DM,completed,True,False,False,45,40,0.0,40.0,2025-07-05
A002744,2025-07-05,13:00:00,14:30:00,C0213,E001,S007,Instagram DM,completed,True,False,False,90,90,0.0,90.0,2025-07-05
A002745,2025-07-05,15:00:00,16:15:00,C0245,E004,S003,Phone/WhatsApp,completed,True,False,False,75,70,0.0,70.0,2025-07-05
A002746,2025-07-05,12:15:00,13:45:00,C0361,E004,S007,Phone/WhatsApp,completed,True,False,False,90,90,0.0,90.0,2025-07-05
A002747,2025-07-05,17:15:00,18:45:00,C0083,E002,S007,Treatwell,completed,True,False,False,90,90,0.0,90.0,2025-07-05
A002748,2025-07-05,15:00:00,16:30:00,C0443,E001,S007,Treatwell,completed,True,False,False,90,90,0.0,90.0,2025-07-05
A002749,2025-07-05,10:45:00,12:00:00,C0127,E001,S003,Website,cancelled,False,True,False,75,70,0.0,0.0,2025-07-05
A002750,2025-07-05,17:45:00,19:00:00,C0345,E001,S003,Phone/WhatsApp,completed,True,False,False,75,70,0.0,70.0,2025-07-05
A002751,2025-07-05,16:00:00,17:15:00,C0215,E002,S006,Phone/WhatsApp,completed,True,False,False,75,80,0.0,80.0,2025-07-05
A002752,2025-07-05,17:00:00,18:00:00,C0294,E003,S005,Instagram DM,completed,True,False,False,60,60,0.0,60.0,2025-07-05
A002753,2025-07-05,10:30:00,11:30:00,C0224,E002,S005,Website,completed,True,False,False,60,60,0.0,60.0,2025-07-05
A002754,2025-07-05,14:00:00,15:00:00,C0264,E002,S005,Phone/WhatsApp,completed,True,False,False,60,60,0.0,60.0,2025-07-05
A002755,2025-07-05,14:00:00,15:30:00,C0161,E003,S003,Walk-in,completed,True,False,False,90,85,0.0,85.0,2025-07-05
A002756,2025-07-05,11:45:00,13:15:00,C0387,E002,S007,Walk-in,completed,True,False,False,90,90,0.0,90.0,2025-07-05
A002757,2025-07-05,10:30:00,12:00:00,C0293,E004,S003,Website,completed,True,False,False,90,85,0.0,85.0,2025-07-05
A002758,2025-07-05,10:00:00,11:30:00,C0101,E003,S007,Website,completed,True,False,False,90,90,0.0,90.0,2025-07-05
A002759,2025-07-07,16:30:00,18:30:00,C0055,E003,S004,Instagram DM,completed,True,False,False,120,100,0.0,100.0,2025-07-07
A002760,2025-07-07,12:00:00,13:00:00,C0140,E003,S005,Treatwell,completed,True,False,False,60,60,0.0,60.0,2025-07-07
A002761,2025-07-07,13:00:00,14:15:00,C0015,E003,S006,Phone/WhatsApp,completed,True,False,False,75,80,0.0,80.0,2025-07-07
A002762,2025-07-07,10:30:00,11:45:00,C0155,E003,S003,Phone/WhatsApp,completed,True,False,False,75,70,0.0,70.0,2025-07-07
A002763,2025-07-07,11:00:00,12:15:00,C0021,E001,S003,Instagram DM,completed,True,False,False,75,70,0.0,70.0,2025-07-07
A002764,2025-07-07,14:30:00,16:00:00,C0114,E003,S007,Website,completed,True,False,False,90,90,0.0,90.0,2025-07-07
A002765,2025-07-07,15:00:00,16:00:00,C0270,E002,S005,Phone/WhatsApp,completed,True,False,False,60,60,0.0,60.0,2025-07-07
A002766,2025-07-07,17:15:00,18:45:00,C0067,E001,S007,Treatwell,completed,True,False,False,90,90,0.0,90.0,2025-07-07
A002767,2025-07-07,12:45:00,14:00:00,C0176,E004,S003,Website,completed,True,False,False,75,70,0.0,70.0,2025-07-07
A002768,2025-07-07,15:30:00,16:45:00,C0279,E001,S003,Treatwell,completed,True,False,False,75,70,0.0,70.0,2025-07-07
A002769,2025-07-07,11:30:00,12:30:00,C0070,E002,S001,Treatwell,completed,True,False,False,60,55,0.0,55.0,2025-07-07
A002770,2025-07-07,13:30:00,15:00:00,C0097,E001,S003,Website,completed,True,False,False,90,85,0.0,85.0,2025-07-07
A002771,2025-07-07,15:30:00,16:30:00,C0378,E004,S005,Treatwell,completed,True,False,False,60,60,0.0,60.0,2025-07-07
A002772,2025-07-07,10:00:00,10:45:00,C0332,E001,S001,Phone/WhatsApp,completed,True,False,False,45,40,0.0,40.0,2025-07-07
A002773,2025-07-07,12:30:00,14:00:00,C0146,E002,S007,Treatwell,cancelled,False,True,False,90,90,0.0,0.0,2025-07-07
A002774,2025-07-07,14:15:00,15:00:00,C0323,E004,S008,Treatwell,completed,True,False,False,45,50,0.0,50.0,2025-07-07
A002775,2025-07-07,12:15:00,13:00:00,C0274,E001,S001,Treatwell,completed,True,False,False,45,40,0.0,40.0,2025-07-07
A002776,2025-07-08,10:45:00,11:45:00,C0397,E002,S005,Treatwell,completed,True,False,False,60,60,0.0,60.0,2025-07-08
A002777,2025-07-08,17:00:00,17:45:00,C0145,E004,S008,Treatwell,completed,True,False,False,45,50,0.0,50.0,2025-07-08
A002778,2025-07-08,16:30:00,17:45:00,C0107,E003,S002,Treatwell,cancelled,False,True,False,75,70,0.0,0.0,2025-07-08
A002779,2025-07-08,14:45:00,16:15:00,C0046,E001,S007,Treatwell,cancelled,False,True,False,90,90,0.0,0.0,2025-07-08
A002780,2025-07-08,13:30:00,15:00:00,C0315,E002,S007,Instagram DM,completed,True,False,False,90,90,0.0,90.0,2025-07-08
A002781,2025-07-08,16:00:00,17:30:00,C0335,E002,S007,Treatwell,completed,True,False,False,90,90,0.0,90.0,2025-07-08
A002782,2025-07-08,17:30:00,19:00:00,C0157,E002,S007,Treatwell,completed,True,False,False,90,90,0.0,90.0,2025-07-08
A002783,2025-07-08,12:30:00,13:45:00,C0182,E001,S003,Website,completed,True,False,False,75,70,0.0,70.0,2025-07-08
A002784,2025-07-08,12:15:00,13:45:00,C0095,E003,S003,Website,completed,True,False,False,90,90,0.0,90.0,2025-07-08
A002785,2025-07-08,14:30:00,16:00:00,C0451,E003,S007,Website,completed,True,False,False,90,90,0.0,90.0,2025-07-08
A002786,2025-07-08,10:30:00,11:30:00,C0179,E001,S005,Treatwell,completed,True,False,False,60,60,0.0,60.0,2025-07-08
A002787,2025-07-08,11:45:00,13:15:00,C0026,E002,S007,Treatwell,completed,True,False,False,90,90,0.0,90.0,2025-07-08
A002788,2025-07-08,12:45:00,13:30:00,C0218,E004,S001,Phone/WhatsApp,completed,True,False,False,45,40,0.0,40.0,2025-07-08
A002789,2025-07-08,16:15:00,18:15:00,C0039,E001,S004,Phone/WhatsApp,completed,True,False,False,120,100,0.0,100.0,2025-07-08
A002790,2025-07-08,15:00:00,16:00:00,C0057,E002,S005,Phone/WhatsApp,completed,True,False,False,60,60,0.0,60.0,2025-07-08
A002791,2025-07-08,13:45:00,14:45:00,C0331,E001,S005,Treatwell,completed,True,False,False,60,60,0.0,60.0,2025-07-08
A002792,2025-07-08,15:30:00,17:00:00,C0415,E004,S007,Phone/WhatsApp,completed,True,False,False,90,90,0.0,90.0,2025-07-08
A002793,2025-07-09,12:45:00,13:45:00,C0261,E003,S005,Instagram DM,completed,True,False,False,60,60,0.0,60.0,2025-07-09
A002794,2025-07-09,11:15:00,12:45:00,C0086,E003,S007,Walk-in,completed,True,False,False,90,90,0.0,90.0,2025-07-09
A002795,2025-07-09,10:30:00,12:00:00,C0055,E001,S007,Treatwell,cancelled,False,True,False,90,90,0.0,0.0,2025-07-09
A002796,2025-07-09,15:15:00,16:00:00,C0300,E003,S001,Treatwell,completed,True,False,False,45,40,0.0,40.0,2025-07-09
A002797,2025-07-09,11:00:00,12:00:00,C0052,E002,S002,Instagram DM,completed,True,False,False,60,60,0.0,60.0,2025-07-09
A002798,2025-07-09,12:00:00,13:30:00,C0300,E002,S007,Walk-in,completed,True,False,False,90,90,0.0,90.0,2025-07-09
A002799,2025-07-09,16:00:00,17:30:00,C0257,E002,S007,Instagram DM,completed,True,False,False,90,90,0.0,90.0,2025-07-09
A002800,2025-07-09,12:15:00,13:45:00,C0047,E004,S007,Phone/WhatsApp,completed,True,False,False,90,90,0.0,90.0,2025-07-09
A002801,2025-07-09,13:30:00,15:00:00,C0012,E002,S007,Website,completed,True,False,False,90,90,0.0,90.0,2025-07-09
A002802,2025-07-09,17:30:00,18:30:00,C0456,E003,S005,Website,completed,True,False,False,60,60,0.0,60.0,2025-07-09
A002803,2025-07-09,17:30:00,19:00:00,C0279,E002,S007,Phone/WhatsApp,completed,True,False,False,90,90,0.0,90.0,2025-07-09
A002804,2025-07-09,16:15:00,17:30:00,C0349,E001,S003,Treatwell,completed,True,False,False,75,70,0.0,70.0,2025-07-09
A002805,2025-07-09,17:30:00,18:15:00,C0001,E001,S001,Instagram DM,completed,True,False,False,45,40,0.0,40.0,2025-07-09
A002806,2025-07-09,15:30:00,16:30:00,C0049,E004,S005,Treatwell,completed,True,False,False,60,60,0.0,60.0,2025-07-09
A002807,2025-07-09,15:00:00,16:00:00,C0453,E002,S005,Phone/WhatsApp,cancelled,False,True,False,60,60,0.0,0.0,2025-07-09
A002808,2025-07-09,13:45:00,15:15:00,C0033,E003,S007,Phone/WhatsApp,completed,True,False,False,90,90,0.0,90.0,2025-07-09
A002809,2025-07-09,16:00:00,17:30:00,C0066,E003,S007,Treatwell,completed,True,False,False,90,90,0.0,90.0,2025-07-09
A002810,2025-07-09,17:00:00,18:15:00,C0420,E004,S003,Walk-in,completed,True,False,False,75,70,0.0,70.0,2025-07-09
A002811,2025-07-09,10:45:00,11:30:00,C0012,E004,S008,Treatwell,completed,True,False,False,45,50,0.0,50.0,2025-07-09
A002812,2025-07-09,14:15:00,15:15:00,C0060,E004,S005,Treatwell,no_show,False,False,True,60,60,0.0,30.0,2025-07-09
A002813,2025-07-09,15:00:00,16:15:00,C0191,E001,S006,Treatwell,completed,True,False,False,75,80,0.0,80.0,2025-07-09
A002814,2025-07-09,10:00:00,11:15:00,C0443,E003,S003,Instagram DM,completed,True,False,False,75,70,0.0,70.0,2025-07-09
A002815,2025-07-09,12:00:00,13:15:00,C0001,E001,S003,Phone/WhatsApp,completed,True,False,False,75,70,0.0,70.0,2025-07-09
A002816,2025-07-10,16:45:00,18:15:00,C0103,E003,S007,Treatwell,completed,True,False,False,90,90,0.0,90.0,2025-07-10
A002817,2025-07-10,10:30:00,11:15:00,C0110,E002,S001,Walk-in,completed,True,False,False,45,40,0.0,40.0,2025-07-10
A002818,2025-07-10,15:30:00,16:45:00,C0272,E002,S003,Treatwell,completed,True,False,False,75,70,0.0,70.0,2025-07-10
A002819,2025-07-10,10:00:00,11:30:00,C0340,E003,S007,Website,completed,True,False,False,90,90,0.0,90.0,2025-07-10
A002820,2025-07-10,13:15:00,15:15:00,C0032,E002,S004,Treatwell,completed,True,False,False,120,100,0.0,100.0,2025-07-10
A002821,2025-07-10,12:30:00,14:00:00,C0224,E004,S007,Treatwell,completed,True,False,False,90,90,0.0,90.0,2025-07-10
A002822,2025-07-10,16:45:00,17:45:00,C0079,E002,S005,Instagram DM,completed,True,False,False,60,60,0.0,60.0,2025-07-10
A002823,2025-07-10,14:15:00,15:45:00,C0262,E003,S003,Website,completed,True,False,False,90,90,0.0,90.0,2025-07-10
A002824,2025-07-10,11:15:00,12:45:00,C0318,E002,S007,Website,completed,True,False,False,90,90,0.0,90.0,2025-07-10
A002825,2025-07-10,18:00:00,19:00:00,C0414,E002,S005,Treatwell,completed,True,False,False,60,60,0.0,60.0,2025-07-10
A002826,2025-07-10,18:15:00,19:00:00,C0341,E003,S001,Website,cancelled,False,True,False,45,40,0.0,0.0,2025-07-10
A002827,2025-07-10,10:15:00,11:00:00,C0390,E004,S008,Treatwell,completed,True,False,False,45,50,0.0,50.0,2025-07-10
A002828,2025-07-10,16:00:00,17:15:00,C0046,E001,S006,Treatwell,completed,True,False,False,75,80,0.0,80.0,2025-07-10
A002829,2025-07-10,17:15:00,18:00:00,C0457,E004,S008,Website,completed,True,False,False,45,50,0.0,50.0,2025-07-10
A002830,2025-07-10,14:15:00,15:45:00,C0196,E004,S007,Treatwell,completed,True,False,False,90,90,0.0,90.0,2025-07-10
A002831,2025-07-10,14:45:00,16:00:00,C0305,E001,S003,Walk-in,completed,True,False,False,75,70,0.0,70.0,2025-07-10
A002832,2025-07-10,12:30:00,13:30:00,C0067,E001,S005,Website,completed,True,False,False,60,60,0.0,60.0,2025-07-10
A002833,2025-07-10,13:30:00,14:15:00,C0456,E003,S001,Website,completed,True,False,False,45,40,0.0,40.0,2025-07-10
A002834,2025-07-11,10:45:00,12:45:00,C0235,E003,S004,Treatwell,completed,True,False,False,120,100,0.0,100.0,2025-07-11
A002835,2025-07-11,12:15:00,13:30:00,C0174,E001,S003,Phone/WhatsApp,completed,True,False,False,75,70,0.0,70.0,2025-07-11
A002836,2025-07-11,13:00:00,14:15:00,C0230,E003,S003,Instagram DM,no_show,False,False,True,75,70,0.0,35.0,2025-07-11
A002837,2025-07-11,15:15:00,16:00:00,C0246,E004,S008,Instagram DM,completed,True,False,False,45,50,0.0,50.0,2025-07-11
A002838,2025-07-11,17:45:00,18:45:00,C0012,E003,S005,Treatwell,completed,True,False,False,60,60,0.0,60.0,2025-07-11
A002839,2025-07-11,16:30:00,17:45:00,C0004,E003,S003,Treatwell,completed,True,False,False,75,70,0.0,70.0,2025-07-11
A002840,2025-07-11,16:00:00,17:30:00,C0371,E001,S007,Website,completed,True,False,False,90,90,0.0,90.0,2025-07-11
A002841,2025-07-11,11:30:00,12:30:00,C0078,E002,S005,Treatwell,completed,True,False,False,60,60,0.0,60.0,2025-07-11
A002842,2025-07-11,16:45:00,17:45:00,C0404,E002,S005,Website,completed,True,False,False,60,60,0.0,60.0,2025-07-11
A002843,2025-07-11,14:45:00,16:00:00,C0185,E002,S006,Treatwell,completed,True,False,False,75,80,0.0,80.0,2025-07-11
A002844,2025-07-11,13:15:00,14:30:00,C0278,E002,S003,Treatwell,completed,True,False,False,75,70,0.0,70.0,2025-07-11
A002845,2025-07-11,10:30:00,11:30:00,C0413,E002,S002,Phone/WhatsApp,completed,True,False,False,60,60,0.0,60.0,2025-07-11
A002846,2025-07-11,14:45:00,15:30:00,C0426,E003,S008,Treatwell,cancelled,False,True,False,45,50,0.0,0.0,2025-07-11
A002847,2025-07-11,17:30:00,18:45:00,C0202,E004,S003,Treatwell,completed,True,False,False,75,70,0.0,70.0,2025-07-11
A002848,2025-07-11,17:45:00,19:00:00,C0293,E002,S006,Treatwell,completed,True,False,False,75,80,0.0,80.0,2025-07-11
A002849,2025-07-11,13:30:00,14:15:00,C0439,E004,S008,Instagram DM,completed,True,False,False,45,50,0.0,50.0,2025-07-11
A002850,2025-07-11,16:30:00,17:15:00,C0241,E004,S008,Phone/WhatsApp,completed,True,False,False,45,50,0.0,50.0,2025-07-11
A002851,2025-07-11,10:15:00,11:15:00,C0306,E001,S005,Treatwell,cancelled,False,True,False,60,60,0.0,0.0,2025-07-11
A002852,2025-07-11,14:45:00,16:00:00,C0291,E001,S003,Walk-in,completed,True,False,False,75,70,0.0,70.0,2025-07-11
A002853,2025-07-11,10:30:00,11:30:00,C0108,E004,S005,Walk-in,completed,True,False,False,60,60,0.0,60.0,2025-07-11
A002854,2025-07-12,10:30:00,11:45:00,C0117,E004,S003,Treatwell,completed,True,False,False,75,70,0.0,70.0,2025-07-12
A002855,2025-07-12,10:45:00,11:30:00,C0123,E001,S001,Walk-in,completed,True,False,False,45,40,0.0,40.0,2025-07-12
A002856,2025-07-12,11:15:00,12:45:00,C0226,E002,S007,Website,completed,True,False,False,90,90,0.0,90.0,2025-07-12
A002857,2025-07-12,16:15:00,17:30:00,C0198,E002,S003,Walk-in,completed,True,False,False,75,70,0.0,70.0,2025-07-12
A002858,2025-07-12,18:00:00,19:00:00,C0267,E004,S002,Treatwell,completed,True,False,False,60,60,0.0,60.0,2025-07-12
A002859,2025-07-12,16:15:00,17:30:00,C0256,E003,S003,Website,completed,True,False,False,75,70,0.0,70.0,2025-07-12
A002860,2025-07-12,14:30:00,16:00:00,C0314,E001,S003,Phone/WhatsApp,completed,True,False,False,90,85,0.0,85.0,2025-07-12
A002861,2025-07-12,16:45:00,17:45:00,C0053,E001,S002,Website,completed,True,False,False,60,60,0.0,60.0,2025-07-12
A002862,2025-07-12,13:00:00,14:30:00,C0284,E001,S007,Phone/WhatsApp,completed,True,False,False,90,90,0.0,90.0,2025-07-12
A002863,2025-07-12,14:00:00,15:15:00,C0254,E004,S006,Phone/WhatsApp,completed,True,False,False,75,80,0.0,80.0,2025-07-12
A002864,2025-07-12,14:15:00,16:15:00,C0323,E002,S004,Walk-in,completed,True,False,False,120,100,0.0,100.0,2025-07-12
A002865,2025-07-12,11:30:00,12:30:00,C0305,E001,S005,Treatwell,completed,True,False,False,60,60,0.0,60.0,2025-07-12
A002866,2025-07-12,12:30:00,14:00:00,C0398,E003,S007,Website,completed,True,False,False,90,90,0.0,90.0,2025-07-12
A002867,2025-07-12,12:45:00,14:15:00,C0111,E002,S007,Walk-in,completed,True,False,False,90,90,0.0,90.0,2025-07-12
A002868,2025-07-12,17:45:00,19:00:00,C0386,E001,S003,Instagram DM,completed,True,False,False,75,70,0.0,70.0,2025-07-12
A002869,2025-07-12,12:15:00,13:00:00,C0168,E004,S001,Website,completed,True,False,False,45,40,0.0,40.0,2025-07-12
A002870,2025-07-12,15:15:00,16:00:00,C0440,E003,S001,Treatwell,completed,True,False,False,45,40,0.0,40.0,2025-07-12
A002871,2025-07-12,10:30:00,11:45:00,C0016,E003,S003,Treatwell,completed,True,False,False,75,70,0.0,70.0,2025-07-12
A002872,2025-07-12,14:30:00,15:15:00,C0415,E003,S001,Phone/WhatsApp,completed,True,False,False,45,40,0.0,40.0,2025-07-12
A002873,2025-07-12,17:30:00,18:30:00,C0020,E002,S005,Instagram DM,completed,True,False,False,60,60,0.0,60.0,2025-07-12
A002874,2025-07-12,10:15:00,11:15:00,C0371,E002,S005,Treatwell,completed,True,False,False,60,60,0.0,60.0,2025-07-12
A002875,2025-07-12,10:00:00,10:45:00,C0068,E001,S001,Walk-in,completed,True,False,False,45,40,0.0,40.0,2025-07-12
A002876,2025-07-14,14:30:00,15:45:00,C0071,E003,S003,Website,completed,True,False,False,75,70,0.0,70.0,2025-07-14
A002877,2025-07-14,15:45:00,16:30:00,C0113,E003,S001,Treatwell,completed,True,False,False,45,40,0.0,40.0,2025-07-14
A002878,2025-07-14,12:45:00,14:00:00,C0296,E003,S006,Phone/WhatsApp,completed,True,False,False,75,80,0.0,80.0,2025-07-14
A002879,2025-07-14,16:00:00,17:30:00,C0123,E004,S007,Phone/WhatsApp,completed,True,False,False,90,90,0.0,90.0,2025-07-14
A002880,2025-07-14,15:15:00,16:15:00,C0413,E001,S005,Treatwell,completed,True,False,False,60,60,0.0,60.0,2025-07-14
A002881,2025-07-14,13:30:00,14:45:00,C0447,E001,S003,Treatwell,completed,True,False,False,75,70,0.0,70.0,2025-07-14
A002882,2025-07-14,10:30:00,12:00:00,C0263,E003,S007,Treatwell,completed,True,False,False,90,90,0.0,90.0,2025-07-14
A002883,2025-07-14,12:15:00,13:15:00,C0021,E001,S002,Phone/WhatsApp,completed,True,False,False,60,60,0.0,60.0,2025-07-14
A002884,2025-07-14,10:45:00,11:30:00,C0286,E001,S001,Website,completed,True,False,False,45,40,0.0,40.0,2025-07-14
A002885,2025-07-14,12:15:00,14:15:00,C0039,E004,S004,Walk-in,completed,True,False,False,120,100,0.0,100.0,2025-07-14
A002886,2025-07-14,17:15:00,18:30:00,C0372,E003,S003,Walk-in,completed,True,False,False,75,70,0.0,70.0,2025-07-14
A002887,2025-07-14,10:30:00,12:00:00,C0302,E004,S007,Phone/WhatsApp,completed,True,False,False,90,90,0.0,90.0,2025-07-14
A002888,2025-07-14,17:00:00,18:30:00,C0289,E001,S007,Instagram DM,completed,True,False,False,90,90,0.0,90.0,2025-07-14
A002889,2025-07-15,11:45:00,12:45:00,C0426,E003,S005,Treatwell,completed,True,False,False,60,60,0.0,60.0,2025-07-15
A002890,2025-07-15,10:30:00,11:45:00,C0192,E003,S003,Walk-in,completed,True,False,False,75,70,0.0,70.0,2025-07-15
A002891,2025-07-15,13:45:00,15:15:00,C0335,E003,S007,Website,completed,True,False,False,90,90,0.0,90.0,2025-07-15
A002892,2025-07-15,11:00:00,11:45:00,C0310,E004,S008,Phone/WhatsApp,completed,True,False,False,45,50,0.0,50.0,2025-07-15
A002893,2025-07-15,10:30:00,11:30:00,C0263,E001,S001,Walk-in,completed,True,False,False,60,50,0.0,50.0,2025-07-15
A002894,2025-07-15,17:45:00,18:30:00,C0367,E003,S008,Treatwell,completed,True,False,False,45,50,0.0,50.0,2025-07-15
